TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
large_intestine-colon-other-Crohn_disease	large_intestine-colon-other-Crohn_disease	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
salivary_gland-mouth_roof-carcinoma-mucoepidermoid_carcinoma	salivary_gland-mouth_roof-carcinoma-mucoepidermoid_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
Crohn_disease	Crohn_disease	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-benign_melanocytic_nevus-melanocytic_tumour	skin-benign_melanocytic_nevus-melanocytic_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-knee-malignant_melanoma-superficial_spreading	skin-knee-malignant_melanoma-superficial_spreading	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
with_rhabdomyosarcomatous_differentiation	with_rhabdomyosarcomatous_differentiation	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
extraocular	extraocular	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
salivary_gland-minor-carcinoma-adenocarcinoma	salivary_gland-minor-carcinoma-adenocarcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
salivary_gland-mouth-carcinoma-mucoepidermoid_carcinoma	salivary_gland-mouth-carcinoma-mucoepidermoid_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
genital_tract-germ_cell_tumour-seminoma	genital_tract-germ_cell_tumour-seminoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-face-lentigo	skin-face-lentigo	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
bone-mandible-carcinoma-ameloblastic_carcinoma	bone-mandible-carcinoma-ameloblastic_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
plantar_superficial_fibromatosis	plantar_superficial_fibromatosis	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
central_nervous_system-frontobasal-glioma-oligodendroglioma_Grade_III	central_nervous_system-frontobasal-glioma-oligodendroglioma_Grade_III	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
angiomatous-microcystic	angiomatous-microcystic	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
female_genital_tract_(site_indeterminate)	female_genital_tract_(site_indeterminate)	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
bone-chest_wall-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-chest_wall-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-back-benign_melanocytic_nevus-compound	skin-back-benign_melanocytic_nevus-compound	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-ankle-benign_melanocytic_nevus	skin-ankle-benign_melanocytic_nevus	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-ear-carcinoma-Merkel_cell_carcinoma	skin-ear-carcinoma-Merkel_cell_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-shoulder-benign_melanocytic_nevus-melanocytic_tumour	skin-shoulder-benign_melanocytic_nevus-melanocytic_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-neck-malignant_melanoma-spitzoid	skin-neck-malignant_melanoma-spitzoid	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
soft_tissue-nerve_sheath-malignant_peripheral_nerve_sheath_tumour-with_rhabdomyosarcomatous_differentiation	soft_tissue-nerve_sheath-malignant_peripheral_nerve_sheath_tumour-with_rhabdomyosarcomatous_differentiation	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
fibromyxoma	fibromyxoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
ovary-carcinoma-serous_micropapillary_carcinoma	ovary-carcinoma-serous_micropapillary_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
central_nervous_system-basal_ganglia-glioma-oligodendroglioma_Grade_III	central_nervous_system-basal_ganglia-glioma-oligodendroglioma_Grade_III	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-elbow-malignant_melanoma	skin-elbow-malignant_melanoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
bone-extraskeletal-other-chondroma	bone-extraskeletal-other-chondroma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
stomach-other-choriocarcinoma	stomach-other-choriocarcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
lung-right_upper_lobe-carcinoma-carcinosarcoma	lung-right_upper_lobe-carcinoma-carcinosarcoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
large_intestine-colon-serrated_polyp-admixed_hyperplastic_polyp-adenoma	large_intestine-colon-serrated_polyp-admixed_hyperplastic_polyp-adenoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
central_nervous_system-glioma-oligodendroglioma_Grade_III	central_nervous_system-glioma-oligodendroglioma_Grade_III	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
thymus-thymoma-epithelial_predominant	thymus-thymoma-epithelial_predominant	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
stomach-other-metaplasia	stomach-other-metaplasia	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-back-malignant_melanoma-spitzoid	skin-back-malignant_melanoma-spitzoid	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-hand-lentigo	skin-hand-lentigo	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-hand-other-atypical_Spitzoid_tumour	skin-hand-other-atypical_Spitzoid_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-sole-malignant_melanoma-superficial_spreading	skin-sole-malignant_melanoma-superficial_spreading	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
breast-carcinoma-ER-HER-positive_carcinoma	breast-carcinoma-ER-HER-positive_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
haematopoietic_and_lymphoid_tissue-other-autoimmune_leukoproliferative_disease	haematopoietic_and_lymphoid_tissue-other-autoimmune_leukoproliferative_disease	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-neck-benign_melanocytic_nevus-intradermal	skin-neck-benign_melanocytic_nevus-intradermal	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
upper_aerodigestive_tract-larynx-other-papilloma	upper_aerodigestive_tract-larynx-other-papilloma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
bone-pelvis-chondrosarcoma-conventional	bone-pelvis-chondrosarcoma-conventional	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-buttock-benign_melanocytic_nevus-dysplastic	skin-buttock-benign_melanocytic_nevus-dysplastic	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-forearm-lentigo	skin-forearm-lentigo	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-eye-carcinoma-squamous_cell_carcinoma_BRAF_inhibitor_related	skin-eye-carcinoma-squamous_cell_carcinoma_BRAF_inhibitor_related	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
endometrium-other-benign_stromal_nodule	endometrium-other-benign_stromal_nodule	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
central_nervous_system-temporal_lobe-glioma-gliosarcoma	central_nervous_system-temporal_lobe-glioma-gliosarcoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
large_intestine-colon-other-juvenile_polyp	large_intestine-colon-other-juvenile_polyp	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
cervical_intraepithelial_neoplasia	cervical_intraepithelial_neoplasia	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
lung-right_lower_lobe-other-hyperplasia	lung-right_lower_lobe-other-hyperplasia	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-scalp-other-atypical_Spitzoid_tumour	skin-scalp-other-atypical_Spitzoid_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_III	central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_III	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-mucoepidermoid_carcinoma	upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-mucoepidermoid_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-trunk-benign_melanocytic_nevus	skin-trunk-benign_melanocytic_nevus	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
soft_tissue-striated_muscle-rhabdomyoma-fetal	soft_tissue-striated_muscle-rhabdomyoma-fetal	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
central_nervous_system-spinal_cord-glioma-ependymoma_Grade_II	central_nervous_system-spinal_cord-glioma-ependymoma_Grade_II	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
normal-like_carcinoma	normal-like_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-carcinoma-basal_cell_adenocarcinoma	salivary_gland-carcinoma-basal_cell_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-brain-other-desmoplastic_infantile_ganglioglioma	central_nervous_system-brain-other-desmoplastic_infantile_ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-nerve_sheath-schwannoma-melanotic	soft_tissue-nerve_sheath-schwannoma-melanotic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_associated_with_mastocytosis	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_associated_with_mastocytosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
fibroxanthoma	fibroxanthoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-kidney-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-kidney-lymphoid_neoplasm-Burkitt_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-flank-benign_melanocytic_nevus	skin-flank-benign_melanocytic_nevus	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
small_cell_adenocarcinoma	small_cell_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
adrenal_gland-extraadrenal-pheochromocytoma	adrenal_gland-extraadrenal-pheochromocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
thoraco-abdomen	thoraco-abdomen	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
breast-carcinoma-other_carcinoma	breast-carcinoma-other_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-supratentorial-glioma-astrocytoma_Grade_III	central_nervous_system-supratentorial-glioma-astrocytoma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_cell_undifferentiated_carcinoma	large_cell_undifferentiated_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-shoulder-benign_melanocytic_nevus-intradermal	skin-shoulder-benign_melanocytic_nevus-intradermal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-parietooccipital-glioma-oligodendroglioma_Grade_III	central_nervous_system-parietooccipital-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-scalp-benign_melanocytic_nevus-blue	skin-scalp-benign_melanocytic_nevus-blue	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebral_cortex-glioma-oligoastrocytoma	central_nervous_system-cerebral_cortex-glioma-oligoastrocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-pleura-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-pleura-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-ankle-other-atypical_Spitzoid_tumour	skin-ankle-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
capillary	capillary	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
odontogenic_keratocyst	odontogenic_keratocyst	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-middle_cerebellar_peduncle-other-ganglioglioma	central_nervous_system-middle_cerebellar_peduncle-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-frontal_lobe-other-ganglioglioma	central_nervous_system-frontal_lobe-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
adrenal_gland-adrenal_gland-adrenal_cortical_neoplasm-aldosterone_producing	adrenal_gland-adrenal_gland-adrenal_cortical_neoplasm-aldosterone_producing	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ovary-carcinoma-Krukenberg_tumour	ovary-carcinoma-Krukenberg_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-eye-adnexal_tumour-sebaceous_carcinoma	skin-eye-adnexal_tumour-sebaceous_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporooccipital-primitive_neuroectodermal_tumour-medulloblastoma	central_nervous_system-temporooccipital-primitive_neuroectodermal_tumour-medulloblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-other-splanchnic_vein_thrombosis	haematopoietic_and_lymphoid_tissue-other-splanchnic_vein_thrombosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-retromolar-carcinoma-polymorphous_low_grade_adenocarcinoma	salivary_gland-retromolar-carcinoma-polymorphous_low_grade_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-ear-other-atypical_Spitzoid_tumour	skin-ear-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-other-secondary_thrombocythaemia	haematopoietic_and_lymphoid_tissue-other-secondary_thrombocythaemia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-lip-carcinoma-squamous_cell_carcinoma	skin-lip-carcinoma-squamous_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-back-carcinoma-Merkel_cell_carcinoma	skin-back-carcinoma-Merkel_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-submandibular-carcinoma-mucoepidermoid_carcinoma	salivary_gland-submandibular-carcinoma-mucoepidermoid_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ependymoblastoma_Grade_IV	ependymoblastoma_Grade_IV	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-hepatosplenic_T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-hepatosplenic_T_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-brainstem-glioma-astrocytoma	central_nervous_system-brainstem-glioma-astrocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-abdomen-benign_melanocytic_nevus-junctional	skin-abdomen-benign_melanocytic_nevus-junctional	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
urinary_tract-bladder-papilloma-inverted	urinary_tract-bladder-papilloma-inverted	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
anorectal	anorectal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-frontoparietal-other-dysembryoplastic_neuroepithelial_tumour	central_nervous_system-frontoparietal-other-dysembryoplastic_neuroepithelial_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-benign_melanocytic_nevus-blue	skin-benign_melanocytic_nevus-blue	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-supratentorial-glioma-astrocytoma_Grade_IV	central_nervous_system-supratentorial-glioma-astrocytoma_Grade_IV	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-fibula-osteosarcoma	bone-fibula-osteosarcoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
idiopathic_erythrocytosis	idiopathic_erythrocytosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
T_cell_leukaemia_not_otherwise_specified	T_cell_leukaemia_not_otherwise_specified	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-elbow-benign_melanocytic_nevus-Spitz	skin-elbow-benign_melanocytic_nevus-Spitz	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-infratentorial-glioma-astrocytoma_Grade_I	central_nervous_system-infratentorial-glioma-astrocytoma_Grade_I	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-extranodal-lymphoid_neoplasm-NK-T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-extranodal-lymphoid_neoplasm-NK-T_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-mouth_roof-carcinoma-polymorphous_low_grade_adenocarcinoma	salivary_gland-mouth_roof-carcinoma-polymorphous_low_grade_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pyloric_gland	pyloric_gland	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporal_lobe-glioma-astrocytoma	central_nervous_system-temporal_lobe-glioma-astrocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
follicular_lesion-atypia_of_undetermined_significance	follicular_lesion-atypia_of_undetermined_significance	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
vertical_growth_phase	vertical_growth_phase	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-occipital_lobe-other-ganglioglioma	central_nervous_system-occipital_lobe-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
secondary_thrombocythaemia	secondary_thrombocythaemia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-arm-benign_melanocytic_nevus-compound	skin-arm-benign_melanocytic_nevus-compound	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
genital_tract-germ_cell_tumour	genital_tract-germ_cell_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporooccipital-glioma-oligodendroglioma_Grade_III	central_nervous_system-temporooccipital-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-right-adenoma-tubular	large_intestine-right-adenoma-tubular	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
urinary_tract-bladder-other-normal	urinary_tract-bladder-other-normal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-humerus-chondrosarcoma-conventional	bone-humerus-chondrosarcoma-conventional	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ovarian_sex_cord_tumour	ovarian_sex_cord_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-thalamus-glioma-oligodendroglioma_Grade_II	central_nervous_system-thalamus-glioma-oligodendroglioma_Grade_II	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-benign_melanocytic_nevus-junctional	skin-benign_melanocytic_nevus-junctional	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-forearm-carcinoma-basal_cell_carcinoma	skin-forearm-carcinoma-basal_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
small_intestine-duodenum-adenoma-intestinal	small_intestine-duodenum-adenoma-intestinal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-blood_vessel-haemangioma-spindle_cell	soft_tissue-blood_vessel-haemangioma-spindle_cell	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-frontal-other-ameloblastoma	bone-frontal-other-ameloblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-neck-benign_melanocytic_nevus-compound	skin-neck-benign_melanocytic_nevus-compound	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
basal_cell_adenocarcinoma	basal_cell_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ischium	ischium	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-spinal_cord-glioma-astrocytoma_Grade_II	central_nervous_system-spinal_cord-glioma-astrocytoma_Grade_II	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
endometrial_polyp	endometrial_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-spinal_cord-other-ganglioglioma	central_nervous_system-spinal_cord-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
AIDS_related_lymphoma	AIDS_related_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-adnexal_tumour-sebaceous_carcinoma	skin-adnexal_tumour-sebaceous_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pituitary-adenoma-FSH	pituitary-adenoma-FSH	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
amelanotic	amelanotic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-plasmacytoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-plasmacytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-arm-carcinoma-basal_cell_carcinoma	skin-arm-carcinoma-basal_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-central_nervous_system-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-central_nervous_system-lymphoid_neoplasm-Burkitt_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
other_carcinoma	other_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-back-benign_melanocytic_nevus-intradermal	skin-back-benign_melanocytic_nevus-intradermal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-ear-benign_melanocytic_nevus-Spitz	skin-ear-benign_melanocytic_nevus-Spitz	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
vocal_cord	vocal_cord	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pituitary-carcinoma	pituitary-carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-adult_T_cell_lymphoma-leukaemia	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-adult_T_cell_lymphoma-leukaemia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-AIDS_related_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-AIDS_related_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
upper_aerodigestive_tract-head_neck-other-dysplasia	upper_aerodigestive_tract-head_neck-other-dysplasia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-fibroma	soft_tissue-fibrous_tissue_and_uncertain_origin-fibroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-blood_vessel-haemangioma-capillary	soft_tissue-blood_vessel-haemangioma-capillary	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
small_intestine-duodenum-other-hamartoma	small_intestine-duodenum-other-hamartoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporoparietal-glioma-oligodendroglioma_Grade_III	central_nervous_system-temporoparietal-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-neck-benign_melanocytic_nevus-Spitz	skin-neck-benign_melanocytic_nevus-Spitz	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
fibroma	fibroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebellum-glioma-oligodendroglioma_Grade_III	central_nervous_system-cerebellum-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-malignant_melanoma-amelanotic	skin-malignant_melanoma-amelanotic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pituitary-craniopharyngeal_duct-craniopharyngioma	pituitary-craniopharyngeal_duct-craniopharyngioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-scalp-malignant_melanoma-spitzoid	skin-scalp-malignant_melanoma-spitzoid	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-colon-serrated_polyp-hyperplastic_polyp	large_intestine-colon-serrated_polyp-hyperplastic_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
acute_myeloid_leukaemia_associated_with_mastocytosis	acute_myeloid_leukaemia_associated_with_mastocytosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
endometrium-other-endometrial_polyp	endometrium-other-endometrial_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-flank-benign_melanocytic_nevus-intradermal	skin-flank-benign_melanocytic_nevus-intradermal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-infratentorial-glioma-astrocytoma_Grade_II	central_nervous_system-infratentorial-glioma-astrocytoma_Grade_II	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-eye-carcinoma-basal_cell_carcinoma	skin-eye-carcinoma-basal_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-glioma-astrocytoma_Grade_IV	central_nervous_system-glioma-astrocytoma_Grade_IV	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
kidney-Wilms_tumour-unilateral	kidney-Wilms_tumour-unilateral	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-marginal_zone_lymphoma	haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-marginal_zone_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
papillary_glioneuronal_tumour	papillary_glioneuronal_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
adrenal_gland-adrenal_gland-adrenal_cortical_hyperplasia-aldosterone_producing	adrenal_gland-adrenal_gland-adrenal_cortical_hyperplasia-aldosterone_producing	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
Bartholin_gland	Bartholin_gland	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-elbow-other-atypical_Spitzoid_tumour	skin-elbow-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-malignant_melanoma-vertical_growth_phase	skin-malignant_melanoma-vertical_growth_phase	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-parietal_lobe-glioma-oligodendroglioma_Grade_III	central_nervous_system-parietal_lobe-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-ovary-malignant_melanoma	skin-ovary-malignant_melanoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-poorly_differentiated	soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-poorly_differentiated	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebral_cortex-glioma-angiocentric	central_nervous_system-cerebral_cortex-glioma-angiocentric	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
