TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
bone-femur-osteosarcoma-osteoblastic	bone-femur-osteosarcoma-osteoblastic	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
central_nervous_system-supratentorial-glioma-astrocytoma_Grade_II	central_nervous_system-supratentorial-glioma-astrocytoma_Grade_II	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
chondroma	chondroma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
soft_tissue-blood_vessel-haemangioblastoma	soft_tissue-blood_vessel-haemangioblastoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
trichilemmoma	trichilemmoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
mixed_serous_and_endometrioid_carcinoma	mixed_serous_and_endometrioid_carcinoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
central_nervous_system-intraventricular-glioma-astrocytoma_Grade_IV	central_nervous_system-intraventricular-glioma-astrocytoma_Grade_IV	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
skin-chest-other-seborrhoeic_keratosis	skin-chest-other-seborrhoeic_keratosis	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
small_intestine-other-hamartoma	small_intestine-other-hamartoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
skin-lower_back-benign_melanocytic_nevus-congenital	skin-lower_back-benign_melanocytic_nevus-congenital	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
post_transplant_lymphoproliferative_disorder	post_transplant_lymphoproliferative_disorder	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
central_nervous_system-posterior_fossa-glioma-astrocytoma_Grade_III	central_nervous_system-posterior_fossa-glioma-astrocytoma_Grade_III	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
genital_tract-extragonadal-choriocarcinoma	genital_tract-extragonadal-choriocarcinoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
salivary_gland-paranasal_sinus-carcinoma-adenoid_cystic_carcinoma	salivary_gland-paranasal_sinus-carcinoma-adenoid_cystic_carcinoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
temporooccipital	temporooccipital	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
skin-lower_extremity-malignant_melanoma	skin-lower_extremity-malignant_melanoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
subependymoma_Grade_I	subependymoma_Grade_I	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
peritoneal_serous_surface_carcinoma	peritoneal_serous_surface_carcinoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
pituitary-adenoma-multihormonal	pituitary-adenoma-multihormonal	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
salivary_gland-lip-carcinoma-adenoid_cystic_carcinoma	salivary_gland-lip-carcinoma-adenoid_cystic_carcinoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-NK-T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-NK-T_cell_lymphoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
autonomic_ganglia-ganglioneuroblastoma	autonomic_ganglia-ganglioneuroblastoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
sun_unexposed_site	sun_unexposed_site	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
small_intestine-duodenum-adenoma	small_intestine-duodenum-adenoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
bone-other-giant_cell_tumour	bone-other-giant_cell_tumour	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
large_intestine-appendix-carcinoid-endocrine_tumour	large_intestine-appendix-carcinoid-endocrine_tumour	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
haemangioblastoma	haemangioblastoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
ovary-adenoma	ovary-adenoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
neuronal_tumour	neuronal_tumour	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
endometrium-carcinoma-mixed_serous_and_endometrioid_carcinoma	endometrium-carcinoma-mixed_serous_and_endometrioid_carcinoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
central_nervous_system-cerebellum-primitive_neuroectodermal_tumour-medulloblastoma	central_nervous_system-cerebellum-primitive_neuroectodermal_tumour-medulloblastoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
bone-osteosarcoma-osteoblastic	bone-osteosarcoma-osteoblastic	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
Krukenberg_tumour	Krukenberg_tumour	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
urinary_tract-carcinoma-transitional_cell_carcinoma	urinary_tract-carcinoma-transitional_cell_carcinoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-myxoma	soft_tissue-fibrous_tissue_and_uncertain_origin-myxoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-MALT_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-MALT_lymphoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
bone-extraskeletal-Askins_tumour	bone-extraskeletal-Askins_tumour	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
skin-upper_extremity-malignant_melanoma	skin-upper_extremity-malignant_melanoma	1.00000000002952	2.95209709316178e-11	7	0	0	14	16828
haematopoietic_and_lymphoid_tissue-spleen-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-spleen-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	1.00000000002952	2.95237110488679e-11	62	0	0	14	16828
blast_phase_chronic_myeloid_leukaemia	blast_phase_chronic_myeloid_leukaemia	1.00000000002952	2.95237110488679e-11	62	0	0	14	16828
sclerosing	sclerosing	1.00000000002952	2.95237110488679e-11	62	0	0	14	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-blast_phase_chronic_myeloid_leukaemia	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-blast_phase_chronic_myeloid_leukaemia	1.00000000002952	2.95237110488679e-11	62	0	0	14	16828
skin-upper_back-malignant_melanoma	skin-upper_back-malignant_melanoma	1.00000000002974	2.9741044952949e-11	319	0	0	14	16828
skin-ear-malignant_melanoma	skin-ear-malignant_melanoma	1.00000000002984	2.98351237749318e-11	124	0	0	14	16828
malignant_adnexal_tumour	malignant_adnexal_tumour	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-lip-other-keratoacanthoma	skin-lip-other-keratoacanthoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
NS-carcinoma-adenocarcinoma	NS-carcinoma-adenocarcinoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
small_intestine-ileum-carcinoma-adenocarcinoma	small_intestine-ileum-carcinoma-adenocarcinoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
genital	genital	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-upper_arm-carcinoma-squamous_cell_carcinoma	skin-upper_arm-carcinoma-squamous_cell_carcinoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
spindle_and_epithelioid	spindle_and_epithelioid	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-chest-other-keratoacanthoma	skin-chest-other-keratoacanthoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle_and_epithelioid	soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle_and_epithelioid	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-scalp-malignant_melanoma-superficial_spreading	skin-scalp-malignant_melanoma-superficial_spreading	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-upper_leg-other-keratoacanthoma	skin-upper_leg-other-keratoacanthoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-solitary_fibrous_tumour	soft_tissue-fibrous_tissue_and_uncertain_origin-solitary_fibrous_tumour	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-sole-malignant_melanoma-nodular	skin-sole-malignant_melanoma-nodular	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_IV	central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_IV	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-face-other-keratoacanthoma	skin-face-other-keratoacanthoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
breast-carcinoma-adenoid_cystic_carcinoma	breast-carcinoma-adenoid_cystic_carcinoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-lower_leg-other-keratoacanthoma	skin-lower_leg-other-keratoacanthoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
soft_tissue-fat-liposarcoma-dedifferentiated	soft_tissue-fat-liposarcoma-dedifferentiated	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-leg-carcinoma-squamous_cell_carcinoma	skin-leg-carcinoma-squamous_cell_carcinoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-back-other-keratoacanthoma	skin-back-other-keratoacanthoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
precursor_T_cell_lymphoblastic_lymphoma	precursor_T_cell_lymphoblastic_lymphoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
dermatofibrosarcoma_protuberans	dermatofibrosarcoma_protuberans	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-genital-carcinoma-squamous_cell_carcinoma	skin-genital-carcinoma-squamous_cell_carcinoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-chest-carcinoma-squamous_cell_carcinoma	skin-chest-carcinoma-squamous_cell_carcinoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
skin-arm-other-keratoacanthoma	skin-arm-other-keratoacanthoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
salivary_gland-carcinoma-adenocarcinoma	salivary_gland-carcinoma-adenocarcinoma	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-dermatofibrosarcoma_protuberans	soft_tissue-fibrous_tissue_and_uncertain_origin-dermatofibrosarcoma_protuberans	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
bone-tibia-chondrosarcoma-peripheral	bone-tibia-chondrosarcoma-peripheral	1.00000000003063	3.0626905897191e-11	19	0	0	14	16828
meninges-meningioma-secretory	meninges-meningioma-secretory	1.00000000003076	3.07629216691811e-11	115	0	0	14	16828
secretory	secretory	1.00000000003076	3.07629216691811e-11	115	0	0	14	16828
central_nervous_system-brain-glioma-oligodendroglioma_Grade_III	central_nervous_system-brain-glioma-oligodendroglioma_Grade_III	1.00000000003094	3.0941585844728e-11	249	0	0	14	16828
oesophagus-lower_third-carcinoma-squamous_cell_carcinoma	oesophagus-lower_third-carcinoma-squamous_cell_carcinoma	1.00000000003164	3.16360413604218e-11	3507	0	0	14	16828
pleura-mesothelioma-epithelial	pleura-mesothelioma-epithelial	1.00000000003209	3.20934953697951e-11	362	0	0	14	16828
skin-leg-malignant_melanoma-superficial_spreading	skin-leg-malignant_melanoma-superficial_spreading	1.00000000003274	3.27443212430445e-11	210	0	0	14	16828
acute_leukaemic_transformation_of_myeloproliferative_neoplasm	acute_leukaemic_transformation_of_myeloproliferative_neoplasm	1.0000000000328	3.28032594155972e-11	44	0	0	14	16828
bone-vertebrae-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-vertebrae-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	1.0000000000328	3.28032594155972e-11	44	0	0	14	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_myeloproliferative_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_myeloproliferative_neoplasm	1.0000000000328	3.28032594155972e-11	44	0	0	14	16828
ER-PR-positive_carcinoma	ER-PR-positive_carcinoma	1.00000000003304	3.3041348310601e-11	1881	0	0	14	16828
breast-carcinoma-ER-PR-positive_carcinoma	breast-carcinoma-ER-PR-positive_carcinoma	1.00000000003304	3.3041348310601e-11	1881	0	0	14	16828
bone-scapula-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-scapula-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	1.00000000003305	3.30508365220386e-11	108	0	0	14	16828
skin-forearm-malignant_melanoma	skin-forearm-malignant_melanoma	1.00000000003345	3.34510172973381e-11	57	0	0	14	16828
thyroid-adenoma-nodule-goitre	thyroid-adenoma-nodule-goitre	1.00000000003345	3.34510172973381e-11	57	0	0	14	16828
large_cell_carcinoma	large_cell_carcinoma	1.00000000003391	3.39050967814552e-11	849	0	0	14	16828
lung-carcinoma-large_cell_carcinoma	lung-carcinoma-large_cell_carcinoma	1.00000000003391	3.39050967814552e-11	849	0	0	14	16828
dysplasia	dysplasia	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
endometrium-carcinoma-clear_cell_carcinoma	endometrium-carcinoma-clear_cell_carcinoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
bone-vertebrae-chordoma	bone-vertebrae-chordoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
supratentorial	supratentorial	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
soft_tissue-blood_vessel-haemangioma	soft_tissue-blood_vessel-haemangioma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-marginal_zone_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-marginal_zone_lymphoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
salivary_gland-carcinoma-acinic_cell_carcinoma	salivary_gland-carcinoma-acinic_cell_carcinoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
salivary_duct_carcinoma	salivary_duct_carcinoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-anaplastic_large_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-anaplastic_large_cell_lymphoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
ex-pleomorphic_adenoma_carcinoma	ex-pleomorphic_adenoma_carcinoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
meninges-meningioma-meningothelial	meninges-meningioma-meningothelial	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
cerebral_cortex	cerebral_cortex	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
ependymoma_Grade_II	ependymoma_Grade_II	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
meningothelial	meningothelial	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
fibroblastic	fibroblastic	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
ependymoma_Grade_III-IV	ependymoma_Grade_III-IV	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
central_nervous_system-midbrain-glioma-oligoastrocytoma_Grade_III	central_nervous_system-midbrain-glioma-oligoastrocytoma_Grade_III	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
gliosarcoma	gliosarcoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
salivary_gland-carcinoma-ex-pleomorphic_adenoma_carcinoma	salivary_gland-carcinoma-ex-pleomorphic_adenoma_carcinoma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
NS-mesothelioma	NS-mesothelioma	1.00000000003449	3.44891456644473e-11	18	0	0	14	16828
undifferentiated_carcinoma	undifferentiated_carcinoma	1.00000000003454	3.45363786422066e-11	1418	0	0	14	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_associated_with_MDS	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_associated_with_MDS	1.00000000003504	3.50372963138144e-11	177	0	0	14	16828
acute_myeloid_leukaemia_associated_with_MDS	acute_myeloid_leukaemia_associated_with_MDS	1.00000000003504	3.50372963138144e-11	177	0	0	14	16828
skin-ear-carcinoma-squamous_cell_carcinoma	skin-ear-carcinoma-squamous_cell_carcinoma	1.00000000003534	3.53409761214784e-11	506	0	0	14	16828
kidney-Wilms_tumour	kidney-Wilms_tumour	1.00000000003562	3.56225144013417e-11	545	0	0	14	16828
knee	knee	1.00000000003657	3.65711920524408e-11	125	0	0	14	16828
ovary-carcinoma-small_cell_carcinoma	ovary-carcinoma-small_cell_carcinoma	1.00000000003657	3.65711920524408e-11	125	0	0	14	16828
salivary_gland-parotid-carcinoma-adenoid_cystic_carcinoma	salivary_gland-parotid-carcinoma-adenoid_cystic_carcinoma	1.00000000003678	3.67771186049881e-11	561	0	0	14	16828
trunk	trunk	1.00000000003711	3.71098738650734e-11	3554	0	0	14	16828
adrenal_gland-adrenal_gland-adrenal_cortical_carcinoma-virilizing_syndrome_producing	adrenal_gland-adrenal_gland-adrenal_cortical_carcinoma-virilizing_syndrome_producing	1.00000000003753	3.75252984720889e-11	298	0	0	14	16828
adrenal_cortical_adenoma	adrenal_cortical_adenoma	1.00000000003797	3.7965635907338e-11	161	0	0	14	16828
haematopoietic_and_lymphoid_tissue-central_nervous_system-lymphoid_neoplasm-primary_central_nervous_system_lymphoma	haematopoietic_and_lymphoid_tissue-central_nervous_system-lymphoid_neoplasm-primary_central_nervous_system_lymphoma	1.00000000003993	3.99333135775566e-11	683	0	0	14	16828
primary_central_nervous_system_lymphoma	primary_central_nervous_system_lymphoma	1.00000000003993	3.99333135775566e-11	683	0	0	14	16828
skin-arm-malignant_melanoma	skin-arm-malignant_melanoma	1.00000000004118	4.11843484116001e-11	1308	0	0	14	16828
dysembryoplastic_neuroepithelial_tumour	dysembryoplastic_neuroepithelial_tumour	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
ovary-sex_cord-stromal_tumour-Sertoli-Leydig_cell_tumour	ovary-sex_cord-stromal_tumour-Sertoli-Leydig_cell_tumour	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
lung-carcinoma-adenoid_cystic_carcinoma	lung-carcinoma-adenoid_cystic_carcinoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-other-seborrhoeic_keratosis	skin-other-seborrhoeic_keratosis	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
central_nervous_system-medulla-glioma-astrocytoma_Grade_I	central_nervous_system-medulla-glioma-astrocytoma_Grade_I	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
pancreas-ampulla_of_Vater-carcinoma	pancreas-ampulla_of_Vater-carcinoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
chronic_pancreatitis	chronic_pancreatitis	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
bone-scapula-chondrosarcoma-central	bone-scapula-chondrosarcoma-central	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
haematopoietic_and_lymphoid_tissue-sinonasal_and_nasal_cavity-lymphoid_neoplasm-NK-T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-sinonasal_and_nasal_cavity-lymphoid_neoplasm-NK-T_cell_lymphoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
peritoneum-mesothelioma-epithelial	peritoneum-mesothelioma-epithelial	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
soft_tissue-striated_muscle-rhabdomyosarcoma-pleomorphic	soft_tissue-striated_muscle-rhabdomyosarcoma-pleomorphic	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
central_nervous_system-cerebral_cortex-glioma-astrocytoma_Grade_II	central_nervous_system-cerebral_cortex-glioma-astrocytoma_Grade_II	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-malignant_fibrous_histiocytoma-pleomorphic_sarcoma-storiform_pleomorphic	soft_tissue-fibrous_tissue_and_uncertain_origin-malignant_fibrous_histiocytoma-pleomorphic_sarcoma-storiform_pleomorphic	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-mucosal-malignant_melanoma-mucosal_lentiginous	skin-mucosal-malignant_melanoma-mucosal_lentiginous	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
central_nervous_system-frontal_lobe-glioma-oligodendroglioma_Grade_III	central_nervous_system-frontal_lobe-glioma-oligodendroglioma_Grade_III	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
pancreas-other-chronic_pancreatitis	pancreas-other-chronic_pancreatitis	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
epidermal_nevus	epidermal_nevus	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
soft_tissue-other-neoplasm	soft_tissue-other-neoplasm	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
ovary-low_malignant_potential_(borderline)_tumour-Brenner_tumour	ovary-low_malignant_potential_(borderline)_tumour-Brenner_tumour	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
central_nervous_system-parietooccipital-glioma-oligodendroglioma_Grade_II	central_nervous_system-parietooccipital-glioma-oligodendroglioma_Grade_II	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
bone-chondrosarcoma-mesenchymal	bone-chondrosarcoma-mesenchymal	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
prostate-carcinoma-small_cell_carcinoma	prostate-carcinoma-small_cell_carcinoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
Sertoli-Leydig_cell_tumour	Sertoli-Leydig_cell_tumour	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemia_of_ambiguous_lineage_associated_with_MDS	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemia_of_ambiguous_lineage_associated_with_MDS	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
acute_leukaemia_of_ambiguous_lineage_associated_with_MDS	acute_leukaemia_of_ambiguous_lineage_associated_with_MDS	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
storiform_pleomorphic	storiform_pleomorphic	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
hamartoma	hamartoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
extramammary	extramammary	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
adrenal_gland-adrenal_gland-adrenal_cortical_neoplasm-cortisol_and_virilizing_syndrome-producing	adrenal_gland-adrenal_gland-adrenal_cortical_neoplasm-cortisol_and_virilizing_syndrome-producing	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
Bowen_disease	Bowen_disease	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
ACTH_non_functioning	ACTH_non_functioning	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
ovary-carcinoma-Brenner_tumour	ovary-carcinoma-Brenner_tumour	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
mucosal_lentiginous	mucosal_lentiginous	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
pancreas-carcinoid-endocrine_tumour-glucagonoma	pancreas-carcinoid-endocrine_tumour-glucagonoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-ear-benign_melanocytic_nevus-melanocytic_tumour	skin-ear-benign_melanocytic_nevus-melanocytic_tumour	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
ovary-adenoma-serous	ovary-adenoma-serous	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-chest-malignant_melanoma-superficial_spreading	skin-chest-malignant_melanoma-superficial_spreading	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-axilla-carcinoma-basal_cell_carcinoma	skin-axilla-carcinoma-basal_cell_carcinoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-benign_melanocytic_nevus-congenital	skin-benign_melanocytic_nevus-congenital	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
NS-carcinoid-endocrine_tumour	NS-carcinoid-endocrine_tumour	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
sun_exposed_site	sun_exposed_site	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
central_nervous_system-brain-other-neoplasm	central_nervous_system-brain-other-neoplasm	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
compound	compound	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
in_situ_epithelial_neoplasm	in_situ_epithelial_neoplasm	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-lower_leg-carcinoma-basal_cell_carcinoma	skin-lower_leg-carcinoma-basal_cell_carcinoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
central_nervous_system-fourth_ventricle-glioma-ependymoma	central_nervous_system-fourth_ventricle-glioma-ependymoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
haematopoietic_and_lymphoid_tissue-large_intestine-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-large_intestine-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-mucosal-malignant_melanoma-nodular	skin-mucosal-malignant_melanoma-nodular	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
breast-extramammary-carcinoma_in_situ-ductal_carcinoma_in_situ	breast-extramammary-carcinoma_in_situ-ductal_carcinoma_in_situ	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
mixed_endometrioid_and_clear_cell_carcinoma	mixed_endometrioid_and_clear_cell_carcinoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
melanotic	melanotic	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
skin-upper_leg-malignant_melanoma-superficial_spreading	skin-upper_leg-malignant_melanoma-superficial_spreading	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
glucagonoma	glucagonoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
upper_aerodigestive_tract-larynx-carcinoma	upper_aerodigestive_tract-larynx-carcinoma	1.00000000004144	4.14400225574808e-11	9	0	0	14	16828
peripheral_T_cell_lymphoma_unspecified	peripheral_T_cell_lymphoma_unspecified	1.00000000004159	4.15906171844121e-11	167	0	0	14	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-follicular_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-follicular_lymphoma	1.00000000004216	4.21645172074829e-11	208	0	0	14	16828
skin-trunk-malignant_melanoma	skin-trunk-malignant_melanoma	1.00000000004261	4.26095365302062e-11	2647	0	0	14	16828
skin-forearm-lentigo	skin-forearm-lentigo	1.00000000004485	4.48478165297271e-11	3	0	0	14	16828
ovary-carcinoma-mixed_endometrioid_and_clear_cell_carcinoma	ovary-carcinoma-mixed_endometrioid_and_clear_cell_carcinoma	1.00000000004485	4.48478165297271e-11	3	0	0	14	16828
