TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
kidney-carcinoma-anaplastic_renal_cell_carcinoma	kidney-carcinoma-anaplastic_renal_cell_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
mixed_oncocytoma_and_chromophobe_renal_cell-carcinoma	mixed_oncocytoma_and_chromophobe_renal_cell-carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
Crohn_disease	Crohn_disease	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
lung-right_middle_lobe-carcinoma-large_cell_carcinoma	lung-right_middle_lobe-carcinoma-large_cell_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
lung-left_lower_lobe-carcinoma-acinar_adenocarcinoma	lung-left_lower_lobe-carcinoma-acinar_adenocarcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-MALT_lymphoma	haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-MALT_lymphoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
ovary-sex_cord-stromal_tumour-steroid_cell_tumour	ovary-sex_cord-stromal_tumour-steroid_cell_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-face-adnexal_tumour-other	skin-face-adnexal_tumour-other	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
haematopoietic_and_lymphoid_tissue-sinonasal_and_nasal_cavity-lymphoid_neoplasm-B_cell_lymphoma_unspecified	haematopoietic_and_lymphoid_tissue-sinonasal_and_nasal_cavity-lymphoid_neoplasm-B_cell_lymphoma_unspecified	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-genital-malignant_melanoma-nodular	skin-genital-malignant_melanoma-nodular	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
intermittently_sun_exposed_site	intermittently_sun_exposed_site	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-upper_leg-benign_melanocytic_nevus-compound	skin-upper_leg-benign_melanocytic_nevus-compound	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
lung-left_lower_lobe-carcinoma-small_cell_carcinoma	lung-left_lower_lobe-carcinoma-small_cell_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
bone-femur-other-chondroma	bone-femur-other-chondroma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-ear-carcinoma-Merkel_cell_carcinoma	skin-ear-carcinoma-Merkel_cell_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-breast-benign_melanocytic_nevus-compound	skin-breast-benign_melanocytic_nevus-compound	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-scalp-other-atypical_Spitzoid_tumour	skin-scalp-other-atypical_Spitzoid_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-leg-benign_melanocytic_nevus-blue	skin-leg-benign_melanocytic_nevus-blue	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
thrombocytosis	thrombocytosis	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
meninges-meningioma-angiomatous-microcystic	meninges-meningioma-angiomatous-microcystic	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
central_nervous_system-medullocerebellar-glioma-oligodendroglioma_Grade_III	central_nervous_system-medullocerebellar-glioma-oligodendroglioma_Grade_III	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
biliary_tract-bile_duct-carcinoma-undifferentiated_carcinoma	biliary_tract-bile_duct-carcinoma-undifferentiated_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
soft_tissue-fat-liposarcoma-mixed	soft_tissue-fat-liposarcoma-mixed	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
testis-other-carcinoma	testis-other-carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
haematopoietic_and_lymphoid_tissue-adrenal_gland-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	haematopoietic_and_lymphoid_tissue-adrenal_gland-lymphoid_neoplasm-peripheral_T_cell_lymphoma_unspecified	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
central_nervous_system-posterior_fossa-other-gangliocytoma	central_nervous_system-posterior_fossa-other-gangliocytoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
haematopoietic_and_lymphoid_tissue-other-Rosai-Dorfman_disease	haematopoietic_and_lymphoid_tissue-other-Rosai-Dorfman_disease	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
osteoblastoma	osteoblastoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
angiomatous-microcystic	angiomatous-microcystic	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-hand-other-atypical_Spitzoid_tumour	skin-hand-other-atypical_Spitzoid_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
mixed_serrated_and_tubulovillous	mixed_serrated_and_tubulovillous	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
biliary_tract-gallbladder-other-hyperplasia	biliary_tract-gallbladder-other-hyperplasia	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
breast-carcinoma-ER-HER-positive_carcinoma	breast-carcinoma-ER-HER-positive_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
kidney-other-adenoma	kidney-other-adenoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
pancreas-other-papillary_cystic_tumour	pancreas-other-papillary_cystic_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
parosteal	parosteal	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-benign_melanocytic_nevus-melanocytic_tumour	skin-benign_melanocytic_nevus-melanocytic_tumour	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
congenital_pulmonary_malformation	congenital_pulmonary_malformation	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
lung-right_upper_lobe-carcinoma-blastoma	lung-right_upper_lobe-carcinoma-blastoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-neck-malignant_melanoma-lentigo_maligna	skin-neck-malignant_melanoma-lentigo_maligna	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
palmar_superficial_fibromatosis	palmar_superficial_fibromatosis	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
salivary_gland-mouth_roof-carcinoma-mucoepidermoid_carcinoma	salivary_gland-mouth_roof-carcinoma-mucoepidermoid_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-palmar_superficial_fibromatosis	soft_tissue-fibrous_tissue_and_uncertain_origin-palmar_superficial_fibromatosis	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
salivary_gland-mandible-carcinoma-mucoepidermoid_carcinoma	salivary_gland-mandible-carcinoma-mucoepidermoid_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
lung-right_lower_lobe-other-hyperplasia	lung-right_lower_lobe-other-hyperplasia	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
large_intestine-rectum-other-ulcerative_colitis	large_intestine-rectum-other-ulcerative_colitis	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
ovary-carcinoma-mixed_endometrioid_and_clear_cell_carcinoma	ovary-carcinoma-mixed_endometrioid_and_clear_cell_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-head_neck-adnexal_tumour-sebaceous_carcinoma	skin-head_neck-adnexal_tumour-sebaceous_carcinoma	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
cervix-in_situ_neoplasm-cervical_intraepithelial_neoplasia	cervix-in_situ_neoplasm-cervical_intraepithelial_neoplasia	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-trunk-lentigo	skin-trunk-lentigo	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
gastrointestinal_tract_(site_indeterminate)-other-juvenile_polyp	gastrointestinal_tract_(site_indeterminate)-other-juvenile_polyp	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
paracentral	paracentral	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
cervical	cervical	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-groin-benign_melanocytic_nevus	skin-groin-benign_melanocytic_nevus	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
skin-breast-benign_melanocytic_nevus-intradermal	skin-breast-benign_melanocytic_nevus-intradermal	1.00000000001016	1.01639675547801e-11	3	0	0	20	16828
salivary_gland-parotid-carcinoma-adenoid_cystic_carcinoma	salivary_gland-parotid-carcinoma-adenoid_cystic_carcinoma	1.00000000001044	1.04389845687562e-11	561	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-hepatosplenic_T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-hepatosplenic_T_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-eye-lymphoid_neoplasm-MALT_lymphoma	haematopoietic_and_lymphoid_tissue-eye-lymphoid_neoplasm-MALT_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
lung-left_upper_lobe-carcinoma-small_cell_carcinoma	lung-left_upper_lobe-carcinoma-small_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-benign_melanocytic_nevus-junctional	skin-benign_melanocytic_nevus-junctional	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
mesoblastic_nephroma	mesoblastic_nephroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pyloric_gland	pyloric_gland	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
amelanotic	amelanotic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebellum-glioma-oligodendroglioma_Grade_III	central_nervous_system-cerebellum-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-colon-other-ulcerative_colitis	large_intestine-colon-other-ulcerative_colitis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-carcinoma-basal_cell_adenocarcinoma	salivary_gland-carcinoma-basal_cell_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-upper_arm-benign_melanocytic_nevus-intradermal	skin-upper_arm-benign_melanocytic_nevus-intradermal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-dermatofibroma	soft_tissue-fibrous_tissue_and_uncertain_origin-dermatofibroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-juvenile_angiofibroma	soft_tissue-fibrous_tissue_and_uncertain_origin-juvenile_angiofibroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ovary-adenoma-mixed	ovary-adenoma-mixed	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
unilateral	unilateral	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-brain-glioma-astroblastoma	central_nervous_system-brain-glioma-astroblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-face-benign_melanocytic_nevus-dysplastic	skin-face-benign_melanocytic_nevus-dysplastic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
small_cell_adenocarcinoma	small_cell_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-leg-benign_melanocytic_nevus-compound	skin-leg-benign_melanocytic_nevus-compound	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-eye-carcinoma-basal_cell_carcinoma	skin-eye-carcinoma-basal_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-adnexal_tumour-sebaceous_carcinoma	skin-adnexal_tumour-sebaceous_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pituitary-adenoma-FSH	pituitary-adenoma-FSH	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebellum-glioma-oligodendroglioma_Grade_II	central_nervous_system-cerebellum-glioma-oligodendroglioma_Grade_II	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-mouth_roof-carcinoma-polymorphous_low_grade_adenocarcinoma	salivary_gland-mouth_roof-carcinoma-polymorphous_low_grade_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
endometrium-carcinoma-undifferentiated_carcinoma	endometrium-carcinoma-undifferentiated_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-tongue-carcinoma-mucoepidermoid_carcinoma	salivary_gland-tongue-carcinoma-mucoepidermoid_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pituitary-carcinoma	pituitary-carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pituitary-craniopharyngeal_duct-craniopharyngioma	pituitary-craniopharyngeal_duct-craniopharyngioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
oesophagus-other-intraepithelial_neoplasia	oesophagus-other-intraepithelial_neoplasia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_cell_undifferentiated_carcinoma	large_cell_undifferentiated_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-AIDS_related_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-AIDS_related_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
adrenal_gland-adrenal_gland-adrenal_cortical_hyperplasia-aldosterone_producing	adrenal_gland-adrenal_gland-adrenal_cortical_hyperplasia-aldosterone_producing	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-left-serrated_polyp-hyperplastic_polyp	large_intestine-left-serrated_polyp-hyperplastic_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-pleura-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-pleura-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-parietal_lobe-glioma-oligodendroglioma_Grade_III	central_nervous_system-parietal_lobe-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
juvenile_polyp	juvenile_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
odontogenic_keratocyst	odontogenic_keratocyst	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-central_nervous_system-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-central_nervous_system-lymphoid_neoplasm-Burkitt_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-colon-other-hamartoma	large_intestine-colon-other-hamartoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
fibroma	fibroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
normal-like_carcinoma	normal-like_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-supratentorial-glioma-astrocytoma_Grade_III	central_nervous_system-supratentorial-glioma-astrocytoma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pancreas-carcinoma-small_cell_carcinoma	pancreas-carcinoma-small_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-spinal_cord-other-ganglioglioma	central_nervous_system-spinal_cord-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-spinal_cord-glioma-astrocytoma_Grade_II	central_nervous_system-spinal_cord-glioma-astrocytoma_Grade_II	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-occipital_lobe-other-ganglioglioma	central_nervous_system-occipital_lobe-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
biliary_tract-bile_duct-other-adenoma	biliary_tract-bile_duct-other-adenoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
gastrointestinal_tract_(site_indeterminate)-other-hamartoma	gastrointestinal_tract_(site_indeterminate)-other-hamartoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-fibroma	soft_tissue-fibrous_tissue_and_uncertain_origin-fibroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-ear-benign_melanocytic_nevus-Spitz	skin-ear-benign_melanocytic_nevus-Spitz	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
lung-right_upper_lobe-carcinoma-small_cell_carcinoma	lung-right_upper_lobe-carcinoma-small_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-ovary-malignant_melanoma	skin-ovary-malignant_melanoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
anorectal	anorectal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-blood_vessel-haemangioma-capillary	soft_tissue-blood_vessel-haemangioma-capillary	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-back-carcinoma-Merkel_cell_carcinoma	skin-back-carcinoma-Merkel_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
follicular_lesion-atypia_of_undetermined_significance	follicular_lesion-atypia_of_undetermined_significance	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-malignant_melanoma-amelanotic	skin-malignant_melanoma-amelanotic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pancreas-carcinoma-large_cell_neuroendocrine_carcinoma	pancreas-carcinoma-large_cell_neuroendocrine_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
acute_myeloid_leukaemia_associated_with_mastocytosis	acute_myeloid_leukaemia_associated_with_mastocytosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-back-benign_melanocytic_nevus-intradermal	skin-back-benign_melanocytic_nevus-intradermal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-lip-carcinoma-squamous_cell_carcinoma	skin-lip-carcinoma-squamous_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-tibia-other-aneurysmal_bone_cyst	bone-tibia-other-aneurysmal_bone_cyst	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-supratentorial-glioma-astrocytoma_Grade_IV	central_nervous_system-supratentorial-glioma-astrocytoma_Grade_IV	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
complex	complex	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-fibula-osteosarcoma	bone-fibula-osteosarcoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
autonomic_ganglia-thoraco-abdomen-paraganglioma	autonomic_ganglia-thoraco-abdomen-paraganglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-ear-other-atypical_Spitzoid_tumour	skin-ear-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebral_cortex-glioma-oligoastrocytoma	central_nervous_system-cerebral_cortex-glioma-oligoastrocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-abdomen-benign_melanocytic_nevus-junctional	skin-abdomen-benign_melanocytic_nevus-junctional	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-extranodal-lymphoid_neoplasm-NK-T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-extranodal-lymphoid_neoplasm-NK-T_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-colon-carcinoma-neuroendocrine_carcinoma	large_intestine-colon-carcinoma-neuroendocrine_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-parotid-carcinoma	salivary_gland-parotid-carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
lung-left_lower_lobe-carcinoma-bronchioloalveolar_adenocarcinoma	lung-left_lower_lobe-carcinoma-bronchioloalveolar_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-ankle-other-atypical_Spitzoid_tumour	skin-ankle-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
autonomic_ganglia-sinonasal_and_nasal_cavity-olfactory_neuroblastoma	autonomic_ganglia-sinonasal_and_nasal_cavity-olfactory_neuroblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-mandible-odontogenic_keratocyst	bone-mandible-odontogenic_keratocyst	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-humerus-chondrosarcoma-conventional	bone-humerus-chondrosarcoma-conventional	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
adrenal_gland-adrenal_gland-adrenal_cortical_carcinoma-aldosterone_producing	adrenal_gland-adrenal_gland-adrenal_cortical_carcinoma-aldosterone_producing	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-brain-other-desmoplastic_infantile_ganglioglioma	central_nervous_system-brain-other-desmoplastic_infantile_ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
middle_cerebellar_peduncle	middle_cerebellar_peduncle	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebellum-glioma-oligoastrocytoma_Grade_III	central_nervous_system-cerebellum-glioma-oligoastrocytoma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-forearm-other-atypical_Spitzoid_tumour	skin-forearm-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-midbrain-other-ganglioglioma	central_nervous_system-midbrain-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-marginal_zone_lymphoma	haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-marginal_zone_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-arm-carcinoma-basal_cell_carcinoma	skin-arm-carcinoma-basal_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-appendix-adenoma	large_intestine-appendix-adenoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-lower_extremity-malignant_melanoma-nodular	skin-lower_extremity-malignant_melanoma-nodular	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-kidney-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-kidney-lymphoid_neoplasm-Burkitt_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-other-secondary_thrombocythaemia	haematopoietic_and_lymphoid_tissue-other-secondary_thrombocythaemia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-poorly_differentiated	soft_tissue-fibrous_tissue_and_uncertain_origin-synovial_sarcoma-poorly_differentiated	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-forearm-carcinoma-basal_cell_carcinoma	skin-forearm-carcinoma-basal_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-posterior_fossa-primitive_neuroectodermal_tumour-medulloblastoma-desmoplastic	central_nervous_system-posterior_fossa-primitive_neuroectodermal_tumour-medulloblastoma-desmoplastic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-flank-benign_melanocytic_nevus-intradermal	skin-flank-benign_melanocytic_nevus-intradermal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-eye-adnexal_tumour-sebaceous_carcinoma	skin-eye-adnexal_tumour-sebaceous_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-middle_cerebellar_peduncle-other-ganglioglioma	central_nervous_system-middle_cerebellar_peduncle-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
oesophagus-other-dysplasia	oesophagus-other-dysplasia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-femur-osteosarcoma-fibroblastic	bone-femur-osteosarcoma-fibroblastic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
kidney-Wilms_tumour-unilateral	kidney-Wilms_tumour-unilateral	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-scalp-benign_melanocytic_nevus-blue	skin-scalp-benign_melanocytic_nevus-blue	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporoparietal-glioma-oligodendroglioma_Grade_III	central_nervous_system-temporoparietal-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
poorly_differentiated	poorly_differentiated	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
breast-carcinoma-normal-like_carcinoma	breast-carcinoma-normal-like_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
thoraco-abdomen	thoraco-abdomen	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-caecum-adenoma-tubular	large_intestine-caecum-adenoma-tubular	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporal_lobe-glioma-oligoastrocytoma_Grade_II	central_nervous_system-temporal_lobe-glioma-oligoastrocytoma_Grade_II	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-shoulder-in_situ_epithelial_neoplasm-Bowen_disease	skin-shoulder-in_situ_epithelial_neoplasm-Bowen_disease	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-adrenal_gland-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-adrenal_gland-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
temporobasal	temporobasal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
metacarpus	metacarpus	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-other-idiopathic_erythrocytosis	haematopoietic_and_lymphoid_tissue-other-idiopathic_erythrocytosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-infratentorial-glioma-astrocytoma_Grade_II	central_nervous_system-infratentorial-glioma-astrocytoma_Grade_II	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-adnexal_tumour-other	skin-adnexal_tumour-other	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
other_carcinoma	other_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-skin-lymphoid_neoplasm-Burkitt_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
fibrosis	fibrosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-upper_arm-carcinoma-basal_cell_carcinoma	skin-upper_arm-carcinoma-basal_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
tectum	tectum	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
AIDS_related_lymphoma	AIDS_related_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-mouth-carcinoma-adenoid_cystic_carcinoma	salivary_gland-mouth-carcinoma-adenoid_cystic_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
